tripduration,starttime,stoptime,startstationid,startstationname,startstationlatitude,startstationlongitude,endstationid,endstationname,endstationlatitude,endstationlongitude,bikeid,usertype,birthyear,gender
838,2013-07-01 13:13,2013-07-01 13:27,301,E 2 St & Avenue B,40.72217444,-73.98368779,515,W 43 St & 10 Ave,40.76009437,-73.99461843,16943,Subscriber,1982,1
227,2013-07-01 13:13,2013-07-01 13:17,350,Clinton St & Grand St,40.71559509,-73.9870295,400,Pitt St & Stanton St,40.71926081,-73.98178024,18986,Subscriber,1986,1
148,2013-07-01 13:13,2013-07-01 13:16,304,Broadway & Battery Pl,40.70463334,-74.01361706,415,Pearl St & Hanover Square,40.7047177,-74.00926027,16765,Subscriber,1974,1
262,2013-07-01 13:13,2013-07-01 13:18,376,John St & William St,40.70862144,-74.00722156,337,Old Slip & Front St,40.7037992,-74.00838676,14779,Subscriber,1984,1
548,2013-07-01 13:14,2013-07-01 13:23,477,W 41 St & 8 Ave,40.75640548,-73.9900262,525,W 34 St & 11 Ave,40.75594159,-74.0021163,16210,Subscriber,1979,1
1662,2013-07-01 13:14,2013-07-01 13:42,307,Canal St & Rutgers St,40.71427487,-73.98990025,516,E 47 St & 1 Ave,40.75206862,-73.96784384,15001,Subscriber,1970,1
404,2013-07-01 13:14,2013-07-01 13:21,433,E 13 St & Avenue A,40.72955361,-73.98057249,428,E 3 St & 1 Ave,40.72467721,-73.98783413,20243,Subscriber,1952,2
1287,2013-07-01 13:14,2013-07-01 13:36,539,Metropolitan Ave & Bedford Ave,40.71534825,-73.96024116,343,Clinton Ave & Flushing Ave,40.69794,-73.96986848,19060,Customer,\N,0
739,2013-07-01 13:15,2013-07-01 13:27,280,E 10 St & 5 Ave,40.73331967,-73.99510132,487,E 20 St & FDR Drive,40.73314259,-73.97573881,17783,Subscriber,1975,1
236,2013-07-01 13:15,2013-07-01 13:19,509,9 Ave & W 22 St,40.7454973,-74.00197139,463,9 Ave & W 16 St,40.74206539,-74.00443172,18784,Customer,\N,0
1241,2013-07-01 13:15,2013-07-01 13:36,539,Metropolitan Ave & Bedford Ave,40.71534825,-73.96024116,343,Clinton Ave & Flushing Ave,40.69794,-73.96986848,15519,Customer,\N,0
203,2013-07-01 13:15,2013-07-01 13:19,319,Park Pl & Church St,40.71336124,-74.00937622,320,Church St & Leonard St,40.71743998,-74.00583475,17536,Subscriber,1980,1
748,2013-07-01 13:15,2013-07-01 13:28,3002,South End Ave & Liberty St,40.711512,-74.015756,536,1 Ave & E 30 St,40.74144387,-73.97536082,19330,Subscriber,1980,2
1352,2013-07-01 13:15,2013-07-01 13:38,326,E 11 St & 1 Ave,40.72953837,-73.98426726,164,E 47 St & 2 Ave,40.75323098,-73.97032517,17019,Subscriber,1977,2
542,2013-07-01 13:15,2013-07-01 13:24,346,Bank St & Hudson St,40.73652889,-74.00618026,280,E 10 St & 5 Ave,40.73331967,-73.99510132,19080,Subscriber,1995,2
1049,2013-07-01 13:16,2013-07-01 13:33,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,521,8 Ave & W 31 St,40.75044999,-73.99481051,15161,Customer,\N,0
245,2013-07-01 13:16,2013-07-01 13:20,249,Harrison St & Hudson St,40.71870987,-74.0090009,147,Greenwich St & Warren St,40.71542197,-74.01121978,17011,Subscriber,1989,1
548,2013-07-01 13:16,2013-07-01 13:25,415,Pearl St & Hanover Square,40.7047177,-74.00926027,408,Market St & Cherry St,40.71076228,-73.99400398,16765,Subscriber,1958,2
1794,2013-07-01 13:16,2013-07-01 13:46,523,W 38 St & 8 Ave,40.75466591,-73.99138152,251,Mott St & Prince St,40.72317958,-73.99480012,14774,Subscriber,1955,2
355,2013-07-01 13:17,2013-07-01 13:23,168,W 18 St & 6 Ave,40.73971301,-73.99456405,509,9 Ave & W 22 St,40.7454973,-74.00197139,19508,Subscriber,1977,1
472,2013-07-01 13:17,2013-07-01 13:25,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,476,E 31 St & 3 Ave,40.74394314,-73.97966069,18932,Customer,\N,0
360,2013-07-01 13:17,2013-07-01 13:23,356,Bialystoker Pl & Delancey St,40.71622644,-73.98261206,401,Allen St & Rivington St,40.72019576,-73.98997825,17707,Subscriber,1972,1
495,2013-07-01 13:17,2013-07-01 13:25,537,Lexington Ave & E 24 St,40.74025878,-73.98409214,446,W 24 St & 7 Ave,40.74487634,-73.99529885,16830,Customer,\N,0
108,2013-07-01 13:17,2013-07-01 13:19,350,Clinton St & Grand St,40.71559509,-73.9870295,485,W 37 St & 5 Ave,40.75038009,-73.98338988,17712,Subscriber,1968,1
673,2013-07-01 13:17,2013-07-01 13:28,267,Broadway & W 36 St,40.75097711,-73.98765428,357,E 11 St & Broadway,40.73261787,-73.99158043,19318,Subscriber,1989,1
534,2013-07-01 13:17,2013-07-01 13:26,465,Broadway & W 41 St,40.75513557,-73.98658032,478,11 Ave & W 41 St,40.76030096,-73.99884222,19661,Subscriber,1976,1
1843,2013-07-01 13:17,2013-07-01 13:48,446,W 24 St & 7 Ave,40.74487634,-73.99529885,363,West Thames St,40.70834698,-74.01713445,16997,Subscriber,1976,2
488,2013-07-01 13:17,2013-07-01 13:26,257,Lispenard St & Broadway,40.71939226,-74.00247214,147,Greenwich St & Warren St,40.71542197,-74.01121978,17647,Subscriber,1971,1
469,2013-07-01 13:17,2013-07-01 13:25,345,W 13 St & 6 Ave,40.73649403,-73.99704374,483,E 12 St & 3 Ave,40.73223272,-73.98889957,15830,Subscriber,1956,1
349,2013-07-01 13:18,2013-07-01 13:23,336,Sullivan St & Washington Sq,40.73047747,-73.99906065,428,E 3 St & 1 Ave,40.72467721,-73.98783413,18699,Subscriber,1975,1
552,2013-07-01 13:18,2013-07-01 13:27,439,E 4 St & 2 Ave,40.7262807,-73.98978041,368,Carmine St & 6 Ave,40.73038599,-74.00214988,20580,Subscriber,1983,1
107,2013-07-01 13:18,2013-07-01 13:20,79,Franklin St & W Broadway,40.71911552,-74.00666661,247,Perry St & Bleecker St,40.73535398,-74.00483091,19900,Subscriber,1979,1
362,2013-07-01 13:18,2013-07-01 13:24,265,Stanton St & Chrystie St,40.72229346,-73.99147535,402,Broadway & E 22 St,40.7403432,-73.98955109,15641,Subscriber,1968,1
528,2013-07-01 13:18,2013-07-01 13:27,316,Fulton St & William St,40.70955958,-74.00653609,295,Pike St & E Broadway,40.71406667,-73.99293911,14632,Subscriber,1970,1
195,2013-07-01 13:18,2013-07-01 13:22,242,Flushing Ave & Carlton Ave,40.69788349,-73.97350332,324,DeKalb Ave & Hudson Ave,40.689888,-73.981013,14831,Subscriber,1985,1
467,2013-07-01 13:19,2013-07-01 13:26,254,W 11 St & 6 Ave,40.73532427,-73.99800419,303,Mercer St & Spring St,40.72362738,-73.99949601,19862,Subscriber,1981,1
593,2013-07-01 13:19,2013-07-01 13:29,515,W 43 St & 10 Ave,40.76009437,-73.99461843,337,Old Slip & Front St,40.7037992,-74.00838676,19586,Subscriber,1987,1
417,2013-07-01 13:19,2013-07-01 13:26,546,E 30 St & Park Ave S,40.74444921,-73.98303529,521,8 Ave & W 31 St,40.75044999,-73.99481051,15309,Subscriber,1971,1
349,2013-07-01 13:19,2013-07-01 13:25,243,Fulton St & Rockwell Pl,40.687979,-73.978474,379,W 31 St & 7 Ave,40.749156,-73.9916,19433,Subscriber,1981,1
638,2013-07-01 13:19,2013-07-01 13:30,472,E 32 St & Park Ave,40.7457121,-73.98194829,335,Washington Pl & Broadway,40.72903917,-73.99404649,16367,Customer,\N,0
294,2013-07-01 13:19,2013-07-01 13:24,164,E 47 St & 2 Ave,40.75323098,-73.97032517,464,E 56 St & 3 Ave,40.75934501,-73.96759673,17540,Subscriber,1983,1
366,2013-07-01 13:20,2013-07-01 13:26,392,Jay St & Tech Pl,40.695065,-73.987167,427,State St,40.70251526,-74.01427023,15239,Subscriber,1986,1
484,2013-07-01 13:20,2013-07-01 13:28,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,251,Mott St & Prince St,40.72317958,-73.99480012,18736,Subscriber,1978,1
397,2013-07-01 13:20,2013-07-01 13:26,355,Bayard St & Baxter St,40.71602118,-73.99974372,224,Spruce St & Nassau St,40.71146364,-74.00552427,15128,Subscriber,1950,1
523,2013-07-01 13:20,2013-07-01 13:28,484,W 44 St & 5 Ave,40.75500254,-73.98014437,2008,Little West St & 1 Pl,40.70569254,-74.01677685,19216,Subscriber,1980,1
367,2013-07-01 13:20,2013-07-01 13:26,484,W 44 St & 5 Ave,40.75500254,-73.98014437,526,E 33 St & 5 Ave,40.74765947,-73.98490707,17756,Subscriber,1976,1
123,2013-07-01 13:20,2013-07-01 13:22,147,Greenwich St & Warren St,40.71542197,-74.01121978,146,Hudson St & Reade St,40.71625008,-74.0091059,17090,Subscriber,1976,1
388,2013-07-01 13:20,2013-07-01 13:27,2003,1 Ave & E 18 St,40.73416059,-73.98024289,456,E 53 St & Madison Ave,40.7597108,-73.97402311,18466,Subscriber,1973,1
244,2013-07-01 13:20,2013-07-01 13:25,128,MacDougal St & Prince St,40.72710258,-74.00297088,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,17854,Subscriber,1950,1
3088,2013-07-01 13:21,2013-07-01 14:12,468,Broadway & W 55 St,40.7652654,-73.98192338,2006,Central Park S & 6 Ave,40.76590936,-73.97634151,16728,Customer,\N,0
494,2013-07-01 13:21,2013-07-01 13:29,450,W 49 St & 8 Ave,40.76227205,-73.98788205,484,W 44 St & 5 Ave,40.75500254,-73.98014437,15945,Customer,\N,0
247,2013-07-01 13:21,2013-07-01 13:25,257,Lispenard St & Broadway,40.71939226,-74.00247214,330,Reade St & Broadway,40.71450451,-74.00562789,15014,Subscriber,1962,1
391,2013-07-01 13:21,2013-07-01 13:27,446,W 24 St & 7 Ave,40.74487634,-73.99529885,79,Franklin St & W Broadway,40.71911552,-74.00666661,19395,Subscriber,1980,1
284,2013-07-01 13:21,2013-07-01 13:26,497,E 17 St & Broadway,40.73704984,-73.99009296,252,MacDougal St & Washington Sq,40.73226398,-73.99852205,15993,Subscriber,1970,1
1219,2013-07-01 13:21,2013-07-01 13:42,2000,Front St & Washington St,40.70255088,-73.98940236,326,E 11 St & 1 Ave,40.72953837,-73.98426726,16178,Subscriber,1969,1
246,2013-07-01 13:22,2013-07-01 13:26,147,Greenwich St & Warren St,40.71542197,-74.01121978,320,Church St & Leonard St,40.71743998,-74.00583475,19527,Subscriber,1974,2
332,2013-07-01 13:22,2013-07-01 13:27,281,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,468,Broadway & W 55 St,40.7652654,-73.98192338,16209,Subscriber,1964,1
199,2013-07-01 13:22,2013-07-01 13:25,483,E 12 St & 3 Ave,40.73223272,-73.98889957,404,9 Ave & W 14 St,40.7405826,-74.00550867,17176,Subscriber,1991,1
1128,2013-07-01 13:22,2013-07-01 13:41,325,E 19 St & 3 Ave,40.73624527,-73.98473765,330,Reade St & Broadway,40.71450451,-74.00562789,19299,Subscriber,1986,1
826,2013-07-01 13:22,2013-07-01 13:36,367,E 53 St & Lexington Ave,40.75828065,-73.97069431,497,E 17 St & Broadway,40.73704984,-73.99009296,16355,Subscriber,1982,2
255,2013-07-01 13:22,2013-07-01 13:27,440,E 45 St & 3 Ave,40.75255434,-73.97282625,464,E 56 St & 3 Ave,40.75934501,-73.96759673,14901,Customer,\N,0
1407,2013-07-01 13:22,2013-07-01 13:46,463,9 Ave & W 16 St,40.74206539,-74.00443172,319,Park Pl & Church St,40.71336124,-74.00937622,17924,Subscriber,1974,2
354,2013-07-01 13:22,2013-07-01 13:28,385,E 55 St & 2 Ave,40.75797322,-73.96603308,518,E 39 St & 2 Ave,40.74780373,-73.9734419,16060,Subscriber,1977,1
811,2013-07-01 13:22,2013-07-01 13:36,367,E 53 St & Lexington Ave,40.75828065,-73.97069431,497,E 17 St & Broadway,40.73704984,-73.99009296,19735,Subscriber,1986,1
695,2013-07-01 13:22,2013-07-01 13:34,268,Howard St & Centre St,40.71910537,-73.99973337,302,Avenue D & E 3 St,40.72082834,-73.97793172,16291,Subscriber,1969,1
2082,2013-07-01 13:23,2013-07-01 13:57,168,W 18 St & 6 Ave,40.73971301,-73.99456405,225,W 14 St & The High Line,40.74195138,-74.00803013,14860,Subscriber,1970,1
537,2013-07-01 13:23,2013-07-01 13:32,302,Avenue D & E 3 St,40.72082834,-73.97793172,487,E 20 St & FDR Drive,40.73314259,-73.97573881,18533,Subscriber,1987,1
387,2013-07-01 13:23,2013-07-01 13:29,517,Pershing Square S,40.75149263,-73.97798848,167,E 39 St & 3 Ave,40.7489006,-73.97604882,18808,Subscriber,1971,1
264,2013-07-01 13:23,2013-07-01 13:27,297,E 15 St & 3 Ave,40.734232,-73.986923,345,W 13 St & 6 Ave,40.73649403,-73.99704374,17911,Subscriber,1969,1
1674,2013-07-01 13:23,2013-07-01 13:51,472,E 32 St & Park Ave,40.7457121,-73.98194829,251,Mott St & Prince St,40.72317958,-73.99480012,16871,Subscriber,1984,1
226,2013-07-01 13:23,2013-07-01 13:27,357,E 11 St & Broadway,40.73261787,-73.99158043,345,W 13 St & 6 Ave,40.73649403,-73.99704374,17252,Subscriber,1969,1
2371,2013-07-01 13:23,2013-07-01 14:03,538,W 49 St & 5 Ave,40.75795248,-73.97787642,458,11 Ave & W 27 St,40.751396,-74.005226,17602,Subscriber,1964,1
2380,2013-07-01 13:23,2013-07-01 14:03,538,W 49 St & 5 Ave,40.75795248,-73.97787642,538,W 49 St & 5 Ave,40.75795248,-73.97787642,17827,Subscriber,1967,2
802,2013-07-01 13:23,2013-07-01 13:37,275,Washington Ave & Greene Ave,40.68650065,-73.96563307,289,Monroe St & Classon Ave,40.6845683,-73.95881081,20182,Customer,\N,0
1633,2013-07-01 13:24,2013-07-01 13:51,495,W 47 St & 10 Ave,40.76269882,-73.99301222,315,South St & Gouverneur Ln,40.70355377,-74.00670227,16122,Subscriber,1984,2
859,2013-07-01 13:24,2013-07-01 13:38,457,Broadway & W 58 St,40.76695317,-73.98169333,281,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,18776,Customer,\N,0
311,2013-07-01 13:24,2013-07-01 13:29,400,Pitt St & Stanton St,40.71926081,-73.98178024,411,E 6 St & Avenue D,40.72228087,-73.97668709,18101,Subscriber,1964,2
952,2013-07-01 13:24,2013-07-01 13:40,388,W 26 St & 10 Ave,40.74971775,-74.00295035,497,E 17 St & Broadway,40.73704984,-73.99009296,15624,Subscriber,1985,1
393,2013-07-01 13:24,2013-07-01 13:31,442,W 27 St & 7 Ave,40.746647,-73.993915,358,Christopher St & Greenwich St,40.73291553,-74.00711384,18602,Subscriber,1977,1
302,2013-07-01 13:24,2013-07-01 13:29,444,Broadway & W 24 St,40.7423543,-73.98915076,497,E 17 St & Broadway,40.73704984,-73.99009296,16271,Subscriber,1981,2
1119,2013-07-01 13:24,2013-07-01 13:43,268,Howard St & Centre St,40.71910537,-73.99973337,382,University Pl & E 14 St,40.73492695,-73.99200509,19903,Customer,\N,0
492,2013-07-01 13:25,2013-07-01 13:33,450,W 49 St & 8 Ave,40.76227205,-73.98788205,243,Fulton St & Rockwell Pl,40.687979,-73.978474,19712,Subscriber,1985,2
406,2013-07-01 13:25,2013-07-01 13:32,306,Cliff St & Fulton St,40.70823502,-74.00530063,319,Park Pl & Church St,40.71336124,-74.00937622,18111,Subscriber,1958,1
352,2013-07-01 13:25,2013-07-01 13:31,450,W 49 St & 8 Ave,40.76227205,-73.98788205,529,W 42 St & 8 Ave,40.7575699,-73.99098507,17257,Subscriber,1958,1
739,2013-07-01 13:25,2013-07-01 13:38,457,Broadway & W 58 St,40.76695317,-73.98169333,281,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,20237,Customer,\N,0
153,2013-07-01 13:25,2013-07-01 13:28,314,Montague St & Clinton St,40.69424674,-73.99215922,3002,South End Ave & Liberty St,40.711512,-74.015756,20036,Subscriber,1969,1
234,2013-07-01 13:26,2013-07-01 13:29,368,Carmine St & 6 Ave,40.73038599,-74.00214988,447,8 Ave & W 52 St,40.76370739,-73.9851615,16752,Subscriber,1989,2
782,2013-07-01 13:26,2013-07-01 13:39,450,W 49 St & 8 Ave,40.76227205,-73.98788205,509,9 Ave & W 22 St,40.7454973,-74.00197139,15244,Subscriber,1986,1
1067,2013-07-01 13:26,2013-07-01 13:43,157,Henry St & Atlantic Ave,40.69089272,-73.99612349,387,Centre St & Chambers St,40.71273266,-74.0046073,15790,Customer,\N,0
286,2013-07-01 13:26,2013-07-01 13:30,492,W 33 St & 7 Ave,40.75019995,-73.99093085,523,W 38 St & 8 Ave,40.75466591,-73.99138152,19763,Subscriber,1970,1
1378,2013-07-01 13:26,2013-07-01 13:49,386,Centre St & Worth St,40.71494807,-74.00234482,167,E 39 St & 3 Ave,40.7489006,-73.97604882,17859,Subscriber,1972,1
234,2013-07-01 13:26,2013-07-01 13:30,419,Carlton Ave & Park Ave,40.69580705,-73.97355569,435,W 21 St & 6 Ave,40.74173969,-73.99415556,17653,Subscriber,1980,1
426,2013-07-01 13:26,2013-07-01 13:33,293,Lafayette St & E 8 St,40.73028666,-73.9907647,284,Greenwich Ave & 8 Ave,40.73901691,-74.00263761,15101,Subscriber,1975,1
895,2013-07-01 13:26,2013-07-01 13:41,476,E 31 St & 3 Ave,40.74394314,-73.97966069,515,W 43 St & 10 Ave,40.76009437,-73.99461843,16247,Customer,\N,0
364,2013-07-01 13:26,2013-07-01 13:33,285,Broadway & E 14 St,40.73454567,-73.99074142,504,1 Ave & E 15 St,40.73221853,-73.98165557,18889,Subscriber,1963,1
893,2013-07-01 13:27,2013-07-01 13:42,167,E 39 St & 3 Ave,40.7489006,-73.97604882,237,E 11 St & 2 Ave,40.73047309,-73.98672378,16905,Subscriber,1979,1
1099,2013-07-01 13:27,2013-07-01 13:45,415,Pearl St & Hanover Square,40.7047177,-74.00926027,417,Barclay St & Church St,40.71291224,-74.01020234,18027,Customer,\N,0
14779,2013-07-01 13:27,2013-07-01 17:33,415,Pearl St & Hanover Square,40.7047177,-74.00926027,417,Barclay St & Church St,40.71291224,-74.01020234,18091,Customer,\N,0
207,2013-07-01 13:27,2013-07-01 13:31,293,Lafayette St & E 8 St,40.73028666,-73.9907647,320,Church St & Leonard St,40.71743998,-74.00583475,18292,Subscriber,1986,2
877,2013-07-01 13:28,2013-07-01 13:42,489,10 Ave & W 28 St,40.75066386,-74.00176802,490,8 Ave & W 33 St,40.751551,-73.993934,15698,Subscriber,1987,1
1252,2013-07-01 13:28,2013-07-01 13:49,388,W 26 St & 10 Ave,40.74971775,-74.00295035,461,E 20 St & 2 Ave,40.73587678,-73.98205027,18144,Subscriber,1962,2
483,2013-07-01 13:28,2013-07-01 13:36,504,1 Ave & E 15 St,40.73221853,-73.98165557,294,Washington Square E,40.73049393,-73.9957214,14838,Customer,\N,0
333,2013-07-01 13:28,2013-07-01 13:33,395,Bond St & Schermerhorn St,40.68807003,-73.98410637,314,Montague St & Clinton St,40.69424674,-73.99215922,16199,Subscriber,1981,1
550,2013-07-01 13:28,2013-07-01 13:37,296,Division St & Bowery,40.71413089,-73.9970468,521,8 Ave & W 31 St,40.75044999,-73.99481051,16834,Subscriber,1995,1
558,2013-07-01 13:28,2013-07-01 13:37,2008,Little West St & 1 Pl,40.70569254,-74.01677685,362,Broadway & W 37 St,40.75172632,-73.98753523,18931,Customer,\N,0
1709,2013-07-01 13:28,2013-07-01 13:57,319,Park Pl & Church St,40.71336124,-74.00937622,446,W 24 St & 7 Ave,40.74487634,-73.99529885,19271,Subscriber,1979,1
377,2013-07-01 13:29,2013-07-01 13:35,493,W 45 St & 6 Ave,40.7568001,-73.98291153,529,W 42 St & 8 Ave,40.7575699,-73.99098507,19626,Subscriber,1968,1
100,2013-07-01 13:29,2013-07-01 13:30,2008,Little West St & 1 Pl,40.70569254,-74.01677685,79,Franklin St & W Broadway,40.71911552,-74.00666661,17071,Subscriber,1979,1
1216,2013-07-01 13:29,2013-07-01 13:49,389,Broadway & Berry St,40.71044554,-73.96525063,395,Bond St & Schermerhorn St,40.68807003,-73.98410637,17976,Subscriber,1971,1
269,2013-07-01 13:29,2013-07-01 13:33,379,W 31 St & 7 Ave,40.749156,-73.9916,533,Broadway & W 39 St,40.75299641,-73.98721619,19433,Subscriber,1965,1
443,2013-07-01 13:29,2013-07-01 13:36,386,Centre St & Worth St,40.71494807,-74.00234482,435,W 21 St & 6 Ave,40.74173969,-73.99415556,18314,Customer,\N,0
612,2013-07-01 13:29,2013-07-01 13:40,485,W 37 St & 5 Ave,40.75038009,-73.98338988,174,E 25 St & 1 Ave,40.7381765,-73.97738662,15306,Subscriber,1979,1
300,2013-07-01 13:29,2013-07-01 13:34,504,1 Ave & E 15 St,40.73221853,-73.98165557,297,E 15 St & 3 Ave,40.734232,-73.986923,15425,Subscriber,1967,1
944,2013-07-01 13:30,2013-07-01 13:45,153,E 40 St & 5 Ave,40.75206231,-73.9816324,538,W 49 St & 5 Ave,40.75795248,-73.97787642,16011,Customer,\N,0
627,2013-07-01 13:30,2013-07-01 13:40,444,Broadway & W 24 St,40.7423543,-73.98915076,504,1 Ave & E 15 St,40.73221853,-73.98165557,19014,Subscriber,1985,2
216,2013-07-01 13:30,2013-07-01 13:34,459,W 20 St & 11 Ave,40.746745,-74.007756,352,W 56 St & 6 Ave,40.76340613,-73.97722479,17335,Subscriber,1967,1
983,2013-07-01 13:30,2013-07-01 13:47,463,9 Ave & W 16 St,40.74206539,-74.00443172,265,Stanton St & Chrystie St,40.72229346,-73.99147535,18784,Subscriber,1980,1
1657,2013-07-01 13:30,2013-07-01 13:58,519,Pershing Square N,40.75188406,-73.97770164,484,W 44 St & 5 Ave,40.75500254,-73.98014437,20518,Subscriber,1988,1
679,2013-07-01 13:31,2013-07-01 13:42,395,Bond St & Schermerhorn St,40.68807003,-73.98410637,218,Gallatin Pl & Livingston St,40.69028437,-73.98707105,17645,Customer,\N,0
657,2013-07-01 13:31,2013-07-01 13:42,434,9 Ave & W 18 St,40.74317449,-74.00366443,72,W 52 St & 11 Ave,40.76727216,-73.99392888,19167,Subscriber,1951,1
873,2013-07-01 13:31,2013-07-01 13:45,366,Clinton Ave & Myrtle Ave,40.693261,-73.968896,396,Lefferts Pl & Franklin Ave,40.68034242,-73.95576894,18089,Subscriber,1986,2
1606,2013-07-01 13:31,2013-07-01 13:58,518,E 39 St & 2 Ave,40.74780373,-73.9734419,2004,6 Ave & Broome St,40.724399,-74.004704,16060,Subscriber,1948,1
282,2013-07-01 13:31,2013-07-01 13:36,2004,6 Ave & Broome St,40.724399,-74.004704,319,Park Pl & Church St,40.71336124,-74.00937622,19382,Subscriber,1980,1
1266,2013-07-01 13:31,2013-07-01 13:52,278,Concord St & Bridge St,40.69766564,-73.98476437,369,Washington Pl & 6 Ave,40.73224119,-74.00026394,19370,Subscriber,1987,2
1198,2013-07-01 13:31,2013-07-01 13:51,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,252,MacDougal St & Washington Sq,40.73226398,-73.99852205,16116,Customer,\N,0
859,2013-07-01 13:31,2013-07-01 13:46,450,W 49 St & 8 Ave,40.76227205,-73.98788205,290,2 Ave & E 58 St,40.76020258,-73.96478473,18044,Subscriber,1986,1
844,2013-07-01 13:31,2013-07-01 13:45,247,Perry St & Bleecker St,40.73535398,-74.00483091,147,Greenwich St & Warren St,40.71542197,-74.01121978,15238,Subscriber,1974,1
153,2013-07-01 13:32,2013-07-01 13:34,528,2 Ave & E 31 St,40.74290902,-73.97706058,507,E 25 St & 2 Ave,40.73912601,-73.97973776,15261,Subscriber,1976,1
707,2013-07-01 13:32,2013-07-01 13:43,545,E 23 St & 1 Ave,40.736502,-73.97809472,507,E 25 St & 2 Ave,40.73912601,-73.97973776,15987,Subscriber,1970,1
1502,2013-07-01 13:32,2013-07-01 13:57,402,Broadway & E 22 St,40.7403432,-73.98955109,392,Jay St & Tech Pl,40.695065,-73.987167,14641,Subscriber,1964,1
1488,2013-07-01 13:32,2013-07-01 13:57,518,E 39 St & 2 Ave,40.74780373,-73.9734419,2006,Central Park S & 6 Ave,40.76590936,-73.97634151,15704,Customer,\N,0
820,2013-07-01 13:32,2013-07-01 13:46,488,W 39 St & 9 Ave,40.75645824,-73.99372222,518,E 39 St & 2 Ave,40.74780373,-73.9734419,19876,Subscriber,1961,2
1466,2013-07-01 13:32,2013-07-01 13:56,518,E 39 St & 2 Ave,40.74780373,-73.9734419,2006,Central Park S & 6 Ave,40.76590936,-73.97634151,19046,Customer,\N,0
257,2013-07-01 13:33,2013-07-01 13:37,353,S Portland Ave & Hanson Pl,40.68539567,-73.97431458,384,Fulton St & Waverly Ave,40.68317813,-73.9659641,19788,Subscriber,1981,1
885,2013-07-01 13:33,2013-07-01 13:47,456,E 53 St & Madison Ave,40.7597108,-73.97402311,456,E 53 St & Madison Ave,40.7597108,-73.97402311,15762,Subscriber,1979,1
464,2013-07-01 13:33,2013-07-01 13:41,462,W 22 St & 10 Ave,40.74691959,-74.00451887,168,W 18 St & 6 Ave,40.73971301,-73.99456405,19313,Subscriber,1963,1
942,2013-07-01 13:33,2013-07-01 13:49,445,E 10 St & Avenue A,40.72740794,-73.98142006,368,Carmine St & 6 Ave,40.73038599,-74.00214988,16710,Subscriber,1963,2
1176,2013-07-01 13:33,2013-07-01 13:53,79,Franklin St & W Broadway,40.71911552,-74.00666661,524,W 43 St & 6 Ave,40.75527307,-73.98316936,16825,Subscriber,1981,1
278,2013-07-01 13:33,2013-07-01 13:38,147,Greenwich St & Warren St,40.71542197,-74.01121978,257,Lispenard St & Broadway,40.71939226,-74.00247214,17647,Subscriber,1971,1
2533,2013-07-01 13:33,2013-07-01 14:16,341,Stanton St & Mangin St,40.71782143,-73.97628939,427,State St,40.70251526,-74.01427023,20081,Subscriber,1978,1
694,2013-07-01 13:34,2013-07-01 13:45,486,Broadway & W 29 St,40.7462009,-73.98855723,153,E 40 St & 5 Ave,40.75206231,-73.9816324,17190,Customer,\N,0
834,2013-07-01 13:34,2013-07-01 13:48,368,Carmine St & 6 Ave,40.73038599,-74.00214988,151,Cleveland Pl & Spring St,40.7218158,-73.99720307,19896,Subscriber,1985,1
957,2013-07-01 13:34,2013-07-01 13:50,484,W 44 St & 5 Ave,40.75500254,-73.98014437,486,Broadway & W 29 St,40.7462009,-73.98855723,15603,Customer,\N,0
612,2013-07-01 13:34,2013-07-01 13:44,388,W 26 St & 10 Ave,40.74971775,-74.00295035,466,W 25 St & 6 Ave,40.74395411,-73.99144871,15242,Subscriber,1976,1
1567,2013-07-01 13:34,2013-07-01 14:00,295,Pike St & E Broadway,40.71406667,-73.99293911,432,E 7 St & Avenue A,40.72621788,-73.98379855,17073,Customer,\N,0
744,2013-07-01 13:35,2013-07-01 13:47,263,Elizabeth St & Hester St,40.71729,-73.996375,368,Carmine St & 6 Ave,40.73038599,-74.00214988,18652,Subscriber,1974,1
559,2013-07-01 13:35,2013-07-01 13:44,529,W 42 St & 8 Ave,40.7575699,-73.99098507,489,10 Ave & W 28 St,40.75066386,-74.00176802,17257,Subscriber,1991,1
1549,2013-07-01 13:35,2013-07-01 14:01,448,W 37 St & 10 Ave,40.75660359,-73.9979009,432,E 7 St & Avenue A,40.72621788,-73.98379855,15457,Customer,\N,0
1125,2013-07-01 13:35,2013-07-01 13:54,459,W 20 St & 11 Ave,40.746745,-74.007756,301,E 2 St & Avenue B,40.72217444,-73.98368779,15861,Subscriber,1983,1
225,2013-07-01 13:35,2013-07-01 13:39,461,E 20 St & 2 Ave,40.73587678,-73.98205027,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,19564,Subscriber,1985,1
